,Date&nbsp;,League,Map,Opponent,Result,
+,10-01-13,Shinhan09-10 Prole..,Fighting Spirit,Fantasy,Win,
+,10-01-10,Shinhan09-10 Prole..,Match Point,Flash,Win,
+,10-01-05,Shinhan09-10 Prole..,New Tornado,Nbs,Win,
+,10-01-02,Shinhan09-10 Prole..,Neo Moon Glaive,Killer,Win,
+,09-12-28,Shinhan09-10 Prole..,New Tornado,Neo.G_Soulkey,Win,
+,09-12-23,Shinhan09-10 Prole..,New Heartbreak R..,Peace,Win,
+,09-12-20,Shinhan09-10 Prole..,Fighting Spirit,JangBi,Win,
+,09-12-15,Shinhan09-10 Prole..,New Tornado,Leta,Loss,
+,09-12-15,Shinhan09-10 Prole..,Neo Moon Glaive,Leta,Loss,
+,09-12-12,Shinhan09-10 Prole..,Outsider SE,Hwasin,Loss,
+,09-12-07,Shinhan09-10 Prole..,New Tornado,RuBy,Win,
+,09-12-07,Shinhan09-10 Prole..,Match Point,Anytime,Win,
+,09-11-29,Shinhan09-10 Prole..,Tornado,Mind,Loss,
+,09-11-23,Shinhan09-10 Prole..,Match Point,Lomo,Win,
+,09-11-23,Shinhan09-10 Prole..,Fighting Spirit,Spear,Win,
+,09-11-11,Shinhan09-10 Prole..,Match Point,GuemChi,Win,
+,09-11-08,Shinhan09-10 Prole..,Tornado,RuBy,Win,
+,09-11-04,Shinhan09-10 Prole..,Moon Glaive,Sea,Win,
+,09-11-01,Shinhan09-10 Prole..,Match Point,Brave,Win,
+,09-10-27,Shinhan09-10 Prole..,Tornado,go.go,Loss,
+,09-10-24,Shinhan09-10 Prole..,Fighting Spirit,Kal,Win,
+,09-10-19,Shinhan09-10 Prole..,Fighting Spirit,Movie,Win,
+,09-10-14,EVER2009 OSL,Heartbreak Ridge,Shine,Loss,
+,09-10-14,EVER2009 OSL,El Niño,Shine,Win,
+,09-10-14,EVER2009 OSL,Eye of the Storm,Shine,Loss,
+,09-10-10,Shinhan09-10 Prole..,Fighting Spirit,Flash,Loss,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Killer,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,Killer,Win,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Crazy-Hydra,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,Crazy-Hydra,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,Crazy-Hydra,Loss,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,hOdduk,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,hOdduk,Loss,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,hOdduk,Win,
+,09-09-29,2009 Fall MST Prel..,Destination,Peace,Loss,
+,09-09-29,2009 Fall MST Prel..,Heartbreak Ridge,Peace,Win,
+,09-09-29,2009 Fall MST Prel..,Byzantium 3,Peace,Loss,
+,09-09-29,2009 Fall MST Prel..,Byzantium 3,Puzzle,Win,
+,09-09-29,2009 Fall MST Prel..,Destination,Puzzle,Win,
+,09-09-29,2009 Fall MST Prel..,Heartbreak Ridge,Puzzle,Loss,
+,09-09-16,SPL 2009 MapTest,Match Point,PerfectMan,Win,
+,09-09-16,SPL 2009 MapTest,Acro,Killer,Win,
+,09-08-18,WCG2009 Korea,Outsider,EffOrt,Loss,
+,09-08-18,WCG2009 Korea,Heartbreak Ridge,EffOrt,Loss,
+,09-08-10,STX Masters 2009,Neo Medusa,GuemChi,Loss,
+,09-08-10,STX Masters 2009,Shades of Twilight,MVP,Win,
+,09-08-03,STX Masters 2009,Shades of Twilight,Mind,Loss,
+,09-08-03,STX Masters 2009,God&#039;s Garden,RorO,Win,
+,09-07-08,Shinhan08-09 Prole..,God&#039;s Garden,RorO,Loss,
+,09-07-05,Shinhan08-09 Prole..,God&#039;s Garden,HoGiL,Win,
+,09-06-29,Shinhan08-09 Prole..,Shades of Twilight,Sea,Win,
+,09-06-21,Shinhan08-09 Prole..,Shades of Twilight,Last,Win,
+,09-06-16,Shinhan08-09 Prole..,Destination,firebathero,Loss,
+,09-06-13,Shinhan08-09 Prole..,Neo Medusa,Young,Win,
+,09-06-08,Shinhan08-09 Prole..,Shades of Twilight,Reach,Win,
+,09-06-02,Shinhan08-09 Prole..,Destination,Bisu,Loss,
+,09-05-30,Shinhan08-09 Prole..,Destination,sKyHigh,Win,
+,09-05-19,Shinhan08-09 Prole..,Neo Medusa,BeSt,Loss,
+,09-05-16,Shinhan08-09 Prole..,Destination,Iris,Win,
+,09-05-11,Shinhan08-09 Prole..,God&#039;s Garden,Shine,Win,
+,09-05-06,Shinhan08-09 Prole..,Heartbreak Ridge,Peace,Win,
+,09-05-03,Shinhan08-09 Prole..,Neo Medusa,DaezanG,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,type-b,Loss,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,type-b,Loss,
+,09-05-01,2009 Spring OSL Pr..,Outsider,type-b,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,DaezanG,Win,
+,09-05-01,2009 Spring OSL Pr..,Outsider,DaezanG,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,DaezanG,Win,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,LosirA,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,LosirA,Win,
+,09-04-26,Shinhan08-09 Prole..,Neo Medusa,JangBi,Win,
+,09-04-20,Shinhan08-09 Prole..,God&#039;s Garden,Leta,Loss,
