p1,p2,result,date
hyvaa,AnomiA,Loss,08-07-31
hyvaa,AnomiA,Win,08-07-31
hyvaa,aSam,Win,08-07-31
hyvaa,aSam,Win,08-07-31
hyvaa,EffOrt,Loss,08-07-29
hyvaa,EffOrt,Loss,08-07-29
hyvaa,koala,Win,08-07-29
hyvaa,koala,Loss,08-07-29
hyvaa,koala,Win,08-07-29
hyvaa,Stats,Win,08-07-29
hyvaa,Stats,Win,08-07-29
hyvaa,Stats,Loss,08-07-29
hyvaa,Luxury,Loss,08-06-03
hyvaa,BoxeR,Win,08-05-26
hyvaa,sKyHigh,Win,08-04-26
hyvaa,GoZip,Loss,08-02-05
hyvaa,GoZip,Win,08-02-05
hyvaa,GoZip,Loss,08-02-05
hyvaa,Shudder,Loss,08-02-04
hyvaa,Shudder,Loss,08-02-04
hyvaa,Leta,Win,08-02-04
hyvaa,Leta,Loss,08-02-04
hyvaa,Leta,Win,08-02-04
hyvaa,mingu,Win,08-01-10
hyvaa,s2,Win,08-01-10
hyvaa,ZergbOy[fOu],Loss,08-01-10
hyvaa,HoeJJa,Loss,08-01-03
hyvaa,Oops,Win,08-01-03
hyvaa,Tyson,Win,08-01-03
hyvaa,VeloCity,Loss,07-12-27
hyvaa,Juni,Win,07-12-27
hyvaa,Leta,Loss,07-12-20
hyvaa,type-b,Win,07-12-20
hyvaa,zErG.cOm,Loss,07-12-20
hyvaa,YellOw[ArnC],Loss,07-12-16
hyvaa,ZerO,Loss,07-11-20
hyvaa,ZerO,Loss,07-11-20
hyvaa,ZerO,Win,07-11-20
hyvaa,Zeus,Win,07-11-20
hyvaa,Zeus,Win,07-11-20
hyvaa,Sync,Win,07-11-20
hyvaa,Sync,Win,07-11-20
hyvaa,Sync,Loss,07-11-20
hyvaa,BoxeR,Loss,07-08-20
hyvaa,BoxeR,Loss,07-08-20
hyvaa,Terror,Win,07-08-20
hyvaa,Terror,Loss,07-08-20
hyvaa,Terror,Win,07-08-20
Kal,RorO,Win,11-07-03
Kal,Sea,Loss,11-06-29
Kal,Major,Loss,11-06-29
Kal,Killer,Win,11-06-28
Kal,firebathero,Loss,11-06-21
Kal,PianO,Loss,11-06-21
Kal,HoeJJa,Loss,11-06-18
Kal,HyuN,Loss,11-06-15
Kal,ZerO,Win,11-06-13
Kal,great,Win,11-06-06
Kal,s2,Loss,11-06-04
Kal,Movie,Loss,11-05-14
Kal,Paralyze,Loss,11-05-11
Kal,ggaemo,Loss,11-05-09
Kal,Saint,Win,11-05-03
Kal,Stork,Loss,11-04-30
Kal,Pure,Loss,11-04-24
Kal,Reality,Loss,11-04-21
Kal,Really,Loss,11-04-21
Kal,Sea,Loss,11-03-14
Kal,Tyson,Win,11-03-14
Kal,BaBy,Loss,11-03-09
Kal,Sacsri,Win,11-03-09
Kal,Pure,Win,11-03-09
Kal,Mind,Win,11-03-09
Kal,Snow,Loss,11-03-06
Kal,Hydra,Win,11-03-06
Kal,Movie,Win,11-03-06
Kal,Perfective,Loss,11-03-01
Kal,Bisu,Win,11-02-26
Kal,M18M,Loss,11-02-23
Kal,ggaemo,Win,11-02-23
Kal,Peace,Win,11-02-23
Kal,Iris,Win,11-02-23
Kal,ggaemo,Loss,11-02-14
Kal,firebathero,Win,11-02-14
Kal,GoRush,Win,11-02-14
Kal,HyuN,Loss,11-02-12
Kal,Light,Win,11-02-12
Kal,Shine,Win,11-01-31
Kal,BaBy,Win,11-01-31
Kal,great,Loss,11-01-29
Kal,great,Loss,11-01-29
Kal,great,Win,11-01-29
Kal,great,Win,11-01-29
Kal,HiyA,Loss,11-01-25
Kal,Violet,Loss,11-01-23
Kal,great,Loss,11-01-20
Kal,RorO,Win,11-01-15
Kal,Bisu,Loss,11-01-11
Kal,JangBi,Loss,11-01-09
Kal,RorO,Win,11-01-08
Kal,Modesty,Loss,11-01-07
Kal,Modesty,Loss,11-01-07
Kal,Modesty,Win,10-12-31
Kal,Shine,Win,10-12-30
Kal,Bisu,Loss,10-12-30
Kal,Really,Win,10-12-30
Kal,Crazy-Hydra,Loss,10-12-28
Kal,firebathero,Loss,10-12-25
Kal,Paralyze,Win,10-12-24
Kal,RorO,Win,10-12-20
Kal,Hydra,Loss,10-12-18
Kal,Horang2,Loss,10-12-18
Kal,Hyuk,Loss,10-12-17
Kal,Sky,Win,10-12-13
Kal,Sea,Loss,10-12-11
Kal,Flash,Win,10-12-08
Kal,great,Win,10-12-06
Kal,Brave,Loss,10-12-06
Kal,Bisu,Win,10-12-01
Kal,Bisu,Loss,10-12-01
Kal,ZerO,Loss,10-11-16
Kal,Kwanro,Win,10-11-13
Kal,BaBy,Win,10-11-12
Kal,BaBy,Loss,10-11-12
Kal,BaBy,Win,10-11-12
Kal,Movie,Win,10-11-06
Kal,Bisu,Win,10-11-04
Kal,Bisu,Win,10-11-04
Kal,Bisu,Loss,10-11-04
Kal,Hyuk,Win,10-11-04
Kal,hero,Win,10-11-04
Kal,Light,Win,10-11-02
Kal,Shine,Loss,10-10-27
Kal,HiyA,Win,10-10-25
Kal,Sharp,Win,10-10-17
Kal,EffOrt,Win,10-08-22
Kal,EffOrt,Win,10-08-22
Kal,Fantasy,Loss,10-08-21
Kal,Flash,Loss,10-08-21
Kal,Flash,Loss,10-08-21
Kal,Flash,Win,10-08-21
Kal,Bisu,Win,10-08-19
Kal,Bisu,Win,10-08-19
Kal,Tempest,Loss,10-08-17
Kal,Stats,Win,10-08-17
Kal,Kwanro,Win,10-08-17
Kal,Kwanro,Win,10-08-17
Kal,Kwanro,Loss,10-08-17
Kal,Fantasy,Loss,10-08-13
Kal,Olympus,Win,10-08-10
Kal,Olympus,Win,10-08-10
Kal,Stork,Loss,10-08-04
Kal,Fantasy,Loss,10-08-01
Kal,Bisu,Win,10-08-01
Kal,Bisu,Loss,10-07-31
Kal,free,Loss,10-07-30
Kal,Jaedong,Loss,10-07-29
Kal,Jaedong,Win,10-07-29
Kal,Jaedong,Loss,10-07-24
Kal,BeSt,Loss,10-07-12
Kal,ZerO,Loss,10-07-07
Kal,Anytime,Loss,10-07-04
Kal,MVP,Win,10-07-03
Kal,Light,Loss,10-07-03
Kal,Snow,Win,10-07-03
Kal,EffOrt,Loss,10-06-26
Kal,JangBi,Loss,10-06-21
Kal,Flash,Loss,10-06-16
Kal,Lomo,Win,10-06-13
Kal,Sea,Loss,10-06-09
Kal,Horang2,Win,10-06-06
Kal,Leta,Loss,10-06-06
Kal,HoGiL,Win,10-06-03
Kal,Maestro,Win,10-06-03
Kal,Shine,Loss,10-05-31
Kal,BaBy,Loss,10-05-31
Kal,n.Die_soO,Win,10-05-25
Kal,great,Win,10-05-17
Kal,JangBi,Loss,10-05-17
Kal,EffOrt,Loss,10-05-14
Kal,EffOrt,Loss,10-05-14
Kal,EffOrt,Loss,10-05-14
Kal,Saint,Win,10-05-12
Kal,HoGiL,Win,10-05-09
Kal,Horang2,Loss,10-05-09
Kal,free,Win,10-05-04
Kal,GuemChi,Win,10-05-04
Kal,GoRush,Win,10-05-01
Kal,fOrGG,Win,10-04-30
Kal,fOrGG,Loss,10-04-30
Kal,NaDa,Win,10-04-26
Kal,Pure,Win,10-04-26
Kal,fOrGG,Win,10-04-23
Kal,Really,Loss,10-04-20
Kal,Snow,Loss,10-04-17
Kal,Flash,Loss,10-04-14
Kal,Flash,Loss,10-04-13
Kal,Lomo,Win,10-04-10
Kal,Kwanro,Win,10-04-09
Kal,HiyA,Loss,10-04-04
Kal,YellOw[ArnC],Win,10-04-04
Kal,great,Loss,10-04-04
Kal,hyvaa,Win,10-04-02
Kal,Neo.G_Soulkey,Loss,10-03-20
Kal,MVP,Win,10-03-20
Kal,Hyuk,Loss,10-03-15
Kal,Fantasy,Win,10-03-15
Kal,Flash,Loss,10-03-10
Kal,Jaedong,Loss,10-03-07
Kal,ggaemo,Win,10-03-07
Kal,Killer,Win,10-03-07
Kal,HiyA,Win,10-03-07
Kal,SangHo,Loss,10-03-02
Kal,EffOrt,Loss,10-02-27
Kal,Movie,Win,10-02-27
Kal,Snow,Win,10-02-27
Kal,type-b,Win,10-02-10
Kal,type-b,Loss,10-02-10
Kal,type-b,Win,10-02-10
Kal,MVP,Win,10-02-10
Kal,MVP,Loss,10-02-10
Kal,MVP,Win,10-02-10
Kal,HoeJJa,Win,10-02-05
Kal,HoeJJa,Win,10-02-05
Kal,XellOs,Win,10-02-05
Kal,XellOs,Win,10-02-05
Kal,Jaehoon,Loss,10-02-03
Kal,Light,Win,10-02-03
Kal,Leta,Win,10-01-31
Kal,HoGiL,Win,10-01-31
Kal,go.go,Win,10-01-31
Kal,Shine,Loss,10-01-25
Kal,Midas,Win,10-01-25
Kal,HoeJJa,Loss,10-01-19
Kal,Jaedong,Loss,10-01-16
Kal,Jaedong,Loss,10-01-16
Kal,Jaedong,Loss,10-01-16
Kal,Jaedong,Loss,10-01-11
Kal,Hwasin,Win,10-01-09
Kal,Hwasin,Win,10-01-09
Kal,Hwasin,Loss,10-01-09
Kal,DarkElf,Win,10-01-06
Kal,RorO,Win,10-01-03
Kal,Pure,Win,10-01-03
Kal,Hwasin,Win,09-12-31
Kal,YellOw[ArnC],Win,09-12-30
Kal,HoGiL,Loss,09-12-30
Kal,n.Die_soO,Win,09-12-27
Kal,Saint,Win,09-12-24
Kal,Movie,Win,09-12-21
Kal,Saint,Win,09-12-19
Kal,Kwanro,Loss,09-12-15
Kal,Flying,Win,09-12-12
Kal,Hyuk,Win,09-12-10
Kal,type-b,Win,09-12-10
Kal,JangBi,Win,09-12-08
Kal,Luxury,Loss,09-12-01
Kal,Hyuk,Win,09-11-28
Kal,Stork,Loss,09-11-22
Kal,Leta,Win,09-11-09
Kal,Really,Loss,09-10-24
Kal,go.go,Win,09-10-22
Kal,Crazy-Hydra,Win,09-10-22
Kal,Reach,Win,09-10-21
Kal,BaBy,Win,09-10-18
Kal,Jaedong,Loss,09-10-14
Kal,sAviOr,Win,09-10-11
Kal,Just,Loss,09-09-30
Kal,Just,Loss,09-09-30
Kal,Just,Win,09-09-30
Kal,Hyuk,Loss,09-08-29
Kal,Fantasy,Loss,09-08-24
Kal,Fantasy,Win,09-08-24
Kal,Fantasy,Loss,09-08-24
Kal,firebathero,Win,09-08-12
Kal,firebathero,Win,09-08-12
Kal,yoOn,Win,09-07-19
Kal,JangBi,Loss,09-07-18
Kal,Jaedong,Loss,09-07-16
Kal,Jaedong,Loss,09-07-11
Kal,Flash,Win,09-07-06
Kal,BackHo,Loss,09-06-30
Kal,Miracle,Win,09-06-27
Kal,SangHo,Win,09-06-21
Kal,Fantasy,Loss,09-06-15
Kal,JangBi,Win,09-06-11
Kal,free,Win,09-06-11
Kal,Horang2,Win,09-06-09
Kal,July,Loss,09-06-07
Kal,July,Loss,09-06-07
Kal,July,Win,09-06-07
Kal,free,Win,09-06-06
Kal,Casy,Win,09-06-03
Kal,Jaehoon,Win,09-05-31
Kal,Kwanro,Loss,09-05-23
Kal,sKyHigh,Loss,09-05-23
Kal,HiyA,Win,09-05-18
Kal,FrOzen,Win,09-05-14
Kal,HoeJJa,Win,09-05-13
Kal,hero,Win,09-05-10
Kal,hero,Loss,09-05-10
Kal,hero,Win,09-05-10
Kal,ZerO,Loss,09-05-08
Kal,ZerO,Loss,09-05-08
Kal,Leta,Win,09-04-28
Kal,ZerO,Loss,09-04-25
Kal,PianO,Loss,09-04-23
Kal,Peace,Win,09-04-23
Kal,Jaehoon,Win,09-04-21
Kal,Reach,Win,09-04-18
Kal,Shine,Loss,09-04-15
Kal,Mind,Loss,09-04-15
Kal,SangHo,Win,09-04-12
Kal,Memory,Win,09-04-12
Kal,Memory,Win,09-04-12
Kal,GGPlay,Loss,09-03-08
Kal,Bisu,Loss,09-03-03
Kal,BeSt,Win,09-03-03
Kal,Fantasy,Win,09-03-03
Kal,Luxury,Loss,09-02-18
Kal,sKyHigh,Win,09-02-17
Kal,sAviOr,Win,09-02-17
Kal,EffOrt,Win,09-02-17
Kal,Movie,Win,09-02-17
Kal,YellOw[ArnC],Win,09-02-14
Kal,Jaedong,Loss,09-02-11
Kal,Flash,Loss,09-02-11
Kal,GGPlay,Win,09-02-06
Kal,HiyA,Loss,09-01-31
Kal,Hyuk,Loss,09-01-22
Kal,Luxury,Loss,09-01-22
Kal,Mind,Loss,09-01-19
Kal,SangHo,Loss,09-01-10
Kal,Luxury,Win,09-01-05
Kal,Jaedong,Win,08-12-31
Kal,JangBi,Loss,08-12-28
Kal,Stork,Loss,08-12-28
Kal,free,Win,08-12-22
Kal,Mind,Loss,08-12-21
Kal,Mind,Win,08-12-21
Kal,Mind,Loss,08-12-21
Kal,Thezerg,Win,08-12-19
Kal,Thezerg,Win,08-12-19
Kal,Miracle,Win,08-12-19
Kal,Miracle,Win,08-12-19
Kal,sKyHigh,Loss,08-12-16
Kal,Hyuk,Win,08-12-12
Kal,Hyuk,Win,08-12-12
Kal,Special,Win,08-12-12
Kal,Special,Win,08-12-12
Kal,Special,Loss,08-12-12
Kal,Chavi,Win,08-12-12
Kal,Chavi,Win,08-12-12
Kal,Pure,Win,08-12-09
Kal,YellOw[ArnC],Loss,08-12-03
Kal,go.go,Win,08-12-03
Kal,ToSky,Win,08-11-30
Kal,ToSky,Win,08-11-30
Kal,Midas,Win,08-11-30
Kal,OversKy,Win,08-11-24
Kal,Stork,Win,08-11-18
Kal,firebathero,Loss,08-11-18
Kal,Jaedong,Win,08-11-15
Kal,BackHo,Loss,08-11-15
Kal,JangBi,Loss,08-11-13
Kal,JangBi,Loss,08-11-13
Kal,JangBi,Win,08-11-13
Kal,JangBi,Loss,08-11-13
Kal,Pure,Win,08-11-05
Kal,DarkElf,Win,08-11-02
Kal,DarkElf,Win,08-11-02
Kal,Stork,Win,08-10-30
Kal,Stork,Loss,08-10-30
Kal,Stork,Win,08-10-30
Kal,Stork,Loss,08-10-30
Kal,Stork,Win,08-10-30
Kal,Luxury,Win,08-10-29
Kal,SuperNoVa,Win,08-10-29
Kal,ZerO,Loss,08-10-26
Kal,Iris,Win,08-10-23
Kal,Iris,Loss,08-10-23
Kal,HoGiL,Win,08-10-22
Kal,BeSt,Loss,08-10-19
Kal,Iris,Win,08-10-16
Kal,Kwanro,Win,08-10-13
Kal,Pusan,Loss,08-10-06
Kal,Jaehoon,Loss,08-10-06
Kal,Sea,Win,08-10-02
Kal,Stork,Win,08-10-02
Kal,Lomo,Win,08-09-06
Kal,Sea,Loss,08-08-19
Kal,Pusan,Win,08-08-19
Kal,Thezerg,Win,08-08-19
Kal,EffOrt,Loss,08-08-06
Kal,EffOrt,Loss,08-08-06
Kal,SuperNoVa,Win,08-07-29
Kal,SuperNoVa,Win,08-07-29
Kal,Orion,Win,08-07-29
Kal,Orion,Win,08-07-29
Kal,Ace,Win,08-07-29
Kal,Ace,Win,08-07-29
Kal,Ace,Loss,08-07-29
Kal,BByong,Loss,08-07-28
Kal,BByong,Win,08-07-28
Kal,BByong,Loss,08-07-28
Kal,Leta,Loss,08-07-19
Kal,PuMa,Win,08-07-13
Kal,Light,Win,08-07-07
Kal,fOrGG,Win,08-06-24
Kal,BeSt,Loss,08-06-21
Kal,fOrGG,Loss,08-06-19
Kal,fOrGG,Loss,08-06-19
Kal,fOrGG,Win,08-06-19
Kal,fOrGG,Loss,08-06-19
Kal,fOrGG,Win,08-06-19
Kal,Leta,Loss,08-06-18
Kal,XellOs,Win,08-06-15
Kal,Mind,Win,08-06-10
Kal,BackHo,Loss,08-06-08
Kal,BackHo,Loss,08-06-08
Kal,Canata,Win,08-06-07
Kal,Canata,Loss,08-06-07
Kal,GuemChi,Win,08-06-07
Kal,Flash,Loss,08-06-02
Kal,Canata,Win,08-05-31
Kal,Stork,Win,08-05-26
Kal,HerO_V_,Win,08-05-17
Kal,type-b,Win,08-05-17
Kal,fOrGG,Loss,08-05-17
Kal,RuBy,Loss,08-05-14
Kal,LuCifer,Loss,08-05-11
Kal,Luxury,Win,08-05-06
Kal,DarkElf,Win,08-05-03
Kal,Canata,Win,08-04-30
Kal,Oops,Win,08-04-27
Kal,Oops,Win,08-04-27
Kal,Anytime,Win,08-04-27
Kal,Mind,Loss,08-04-22
Kal,free,Loss,08-04-19
Kal,Really,Loss,08-04-16
Kal,firebathero,Win,08-04-13
Kal,Jaedong,Loss,08-03-08
Kal,Jaedong,Loss,08-03-08
Kal,Jaedong,Loss,08-03-08
Kal,Jaedong,Win,08-03-08
Kal,JangBi,Win,08-02-26
Kal,JangBi,Win,08-02-26
Kal,JangBi,Loss,08-02-26
Kal,JangBi,Win,08-02-26
Kal,JangBi,Loss,08-02-26
Kal,Shark,Loss,08-02-05
Kal,Shark,Loss,08-02-05
Kal,yoOn,Win,08-02-05
Kal,yoOn,Loss,08-02-05
Kal,yoOn,Win,08-02-05
Kal,besga,Win,08-02-05
Kal,besga,Win,08-02-05
Kal,Light,Win,08-02-05
Kal,Light,Loss,08-02-05
Kal,Light,Win,08-02-05
Kal,Light,Win,08-02-05
Kal,Kwanro,Win,08-01-31
Kal,Kwanro,Win,08-01-24
Kal,RuBy,Win,08-01-10
Kal,sAviOr,Win,08-01-10
Kal,Anytime,Loss,08-01-10
Kal,TesteR,Win,08-01-05
Kal,OversKy,Loss,07-12-31
Kal,Stork,Win,07-12-26
Kal,Much,Win,07-12-23
Kal,iloveoov,Win,07-12-20
Kal,OversKy,Win,07-12-20
Kal,MuJuK,Win,07-12-18
Kal,Chalrenge,Loss,07-12-03
Kal,FireFist,Loss,07-11-27
Kal,GuemChi,Win,07-11-24
Kal,Thezerg,Win,07-11-20
Kal,Thezerg,Win,07-11-20
Kal,kick,Win,07-11-20
Kal,kick,Win,07-11-20
Kal,M[fOu],Win,07-11-20
Kal,M[fOu],Win,07-11-20
Kal,Light,Win,07-11-12
Kal,YellOw[ArnC],Loss,07-11-07
Kal,UpMaGiC,Win,07-10-31
Kal,SangHo,Loss,07-10-31
Kal,Pusan,Loss,07-10-28
Kal,Rage,Win,07-10-22
Kal,GoRush,Win,07-10-14
Kal,Midas,Loss,07-10-14
Kal,FireFist,Win,07-10-02
Kal,Junwi,Win,07-09-29
Kal,firebathero,Win,07-09-18
Kal,Kwanro,Win,07-09-15
Kal,Sync,Loss,07-08-20
Kal,Sync,Loss,07-08-20
Kal,oGsHero,Win,07-08-20
Kal,oGsHero,Win,07-08-20
Kal,oGsHero,Loss,07-08-20
Kal,Pusan,Loss,07-08-18
Kal,Sea,Loss,07-08-12
Kal,Sea,Loss,07-08-12
Kal,Sea,Win,07-08-12
Kal,ZergMaN,Win,07-08-11
Kal,ZergMaN,Win,07-08-11
Kal,ZergMaN,Loss,07-08-11
Kal,Flower,Win,07-08-10
Kal,Flower,Win,07-08-10
Kal,LuCifer,Win,07-08-10
Kal,LuCifer,Win,07-08-10
Kal,LuCifer,Loss,07-08-10
Kal,Pusan,Loss,07-07-22
Kal,Kwanro,Loss,07-07-19
Kal,Kwanro,Loss,07-07-19
Kal,Kwanro,Win,07-07-19
Kal,punsoo,Win,07-07-19
Kal,punsoo,Win,07-07-19
Kal,HoOny,Win,07-07-11
Kal,Anytime,Loss,07-07-08
Kal,YellOw,Win,07-07-04
Kal,GanZi,Win,07-07-01
Kal,UpMaGiC,Win,07-06-27
Kal,July,Win,07-06-24
Kal,Sea,Win,07-06-12
Kal,DarkElf,Loss,07-06-09
Kal,Luxury,Win,07-06-04
Kal,Pure,Loss,07-05-29
Kal,Jaedong,Loss,07-05-26
Kal,dOkSa,Loss,07-05-25
Kal,dOkSa,Loss,07-05-25
Kal,Hyuk,Win,07-05-20
Kal,Nal_rA,Loss,07-05-07
Kal,Stork,Loss,07-05-01
Kal,Sea,Loss,07-04-17
Kal,Much,Win,07-04-14
Kal,go.go,Loss,07-03-16
Kal,go.go,Win,07-03-16
Kal,go.go,Loss,07-03-16
Kal,Soha,Win,07-03-16
Kal,Soha,Win,07-03-16
Kal,Wannabe,Win,07-03-16
Kal,Wannabe,Win,07-03-16
Kal,Kingdom,Loss,07-03-15
Kal,Kingdom,Loss,07-03-15
Kal,DoGGi,Win,07-03-15
Kal,DoGGi,Win,07-03-15
Kal,kkong,Win,07-03-15
Kal,kkong,Win,07-03-15
Kal,Light,Loss,07-03-09
Kal,Canata,Win,07-03-09
Kal,Hyuk,Win,07-03-09
Kal,iloveoov,Win,07-03-09
Kal,Kosiro,Loss,06-12-10
Kal,YellOw[ArnC],Win,06-12-02
Kal,Rumble,Loss,06-11-15
Kal,Rumble,Loss,06-11-15
Kal,ArtOfZerg,Win,06-11-15
Kal,ArtOfZerg,Win,06-11-15
Kal,JangBi,Loss,06-11-14
Kal,JangBi,Win,06-11-14
Kal,JangBi,Loss,06-11-14
Kal,HoGiL,Win,06-11-14
Kal,HoGiL,Win,06-11-14
Kal,Bassen,Win,06-11-14
Kal,Bassen,Win,06-11-14
Kal,MuMyung,Loss,06-11-06
Kal,Sea,Loss,06-10-15
Kal,Anytime,Loss,06-09-11
Kal,TesteR,Loss,06-09-03
Kal,Memory,Loss,06-08-03
Kal,Memory,Loss,06-08-03
Kal,Rhythm,Loss,06-06-28
Kal,Rhythm,Loss,06-06-28
Kal,Canata,Loss,06-03-28
Kal,Canata,Loss,06-03-28
Kal,Hery,Win,06-03-28
Kal,Hery,Loss,06-03-28
Kal,Hery,Win,06-03-28
Kal,Stay,Loss,06-03-27
Kal,Stay,Loss,06-03-27
ggaemo,Reality,Loss,11-07-05
ggaemo,Tyson,Win,11-07-02
ggaemo,Pain,Win,11-07-02
ggaemo,yeOngJae,Loss,11-06-29
ggaemo,GuemChi,Win,11-06-27
ggaemo,hyvaa,Win,11-06-21
ggaemo,Wooki,Loss,11-06-19
ggaemo,Major,Loss,11-06-17
ggaemo,Major,Loss,11-06-17
ggaemo,Star,Win,11-06-17
ggaemo,Star,Win,11-06-17
ggaemo,Star,Loss,11-06-17
ggaemo,Jaedong,Win,11-06-13
ggaemo,Hydra,Loss,11-06-07
ggaemo,Stats,Win,11-06-05
ggaemo,ZerO,Loss,11-05-17
ggaemo,Tyson,Loss,11-05-15
ggaemo,Kal,Win,11-05-09
ggaemo,Flash,Loss,11-05-07
ggaemo,HoeJJa,Loss,11-05-07
ggaemo,Movie,Loss,11-05-04
ggaemo,Juni,Win,11-04-26
ggaemo,Bisu,Loss,11-04-23
ggaemo,Ssak,Win,11-04-23
ggaemo,Light,Loss,11-04-14
ggaemo,Hydra,Loss,11-04-14
ggaemo,Tyson,Win,11-04-14
ggaemo,Trap,Win,11-03-24
ggaemo,Fantasy,Loss,11-03-24
ggaemo,sHy,Win,11-03-24
ggaemo,Killer,Loss,11-03-15
ggaemo,RorO,Loss,11-03-07
ggaemo,ZerO,Loss,11-03-05
ggaemo,Tempest,Win,11-03-03
ggaemo,Tempest,Win,11-03-03
ggaemo,Wooki,Win,11-03-03
ggaemo,Wooki,Win,11-03-03
ggaemo,Wooki,Loss,11-03-03
ggaemo,Juni,Loss,11-03-02
ggaemo,Sharp,Win,11-03-02
ggaemo,Action,Loss,11-02-27
ggaemo,Kal,Loss,11-02-23
ggaemo,BeSt,Loss,11-02-20
ggaemo,BByong,Loss,11-02-16
ggaemo,Movie,Win,11-02-16
ggaemo,Bogus,Loss,11-02-14
ggaemo,Kal,Win,11-02-14
ggaemo,HiyA,Loss,11-02-01
ggaemo,Tyson,Loss,11-01-25
ggaemo,Bisu,Loss,11-01-22
ggaemo,By.Sun,Win,11-01-22
ggaemo,Fantasy,Win,11-01-22
ggaemo,TurN,Loss,11-01-19
ggaemo,Brave,Win,11-01-19
ggaemo,Crazy-Hydra,Loss,11-01-12
ggaemo,Really,Win,11-01-12
ggaemo,free,Win,11-01-12
ggaemo,Stats,Loss,11-01-10
ggaemo,great,Loss,10-12-27
ggaemo,Chavi,Win,10-12-27
ggaemo,hero,Loss,10-12-25
ggaemo,yeOngJae,Win,10-12-19
ggaemo,ZerO,Win,10-12-15
ggaemo,Flash,Loss,10-12-13
ggaemo,RorO,Win,10-12-07
ggaemo,HyuN,Loss,10-12-05
ggaemo,Snow,Win,10-11-30
ggaemo,PerfectMan,Win,10-11-28
ggaemo,Pure,Win,10-11-17
ggaemo,Juni,Win,10-11-14
ggaemo,n.Die_soO,Loss,10-11-10
ggaemo,Jaedong,Loss,10-11-08
ggaemo,Horang2,Loss,10-11-01
ggaemo,Movie,Loss,10-10-29
ggaemo,Movie,Win,10-10-29
ggaemo,Movie,Loss,10-10-29
ggaemo,Hwan,Win,10-10-29
ggaemo,Hwan,Win,10-10-29
ggaemo,Anyppi,Loss,10-10-28
ggaemo,Anyppi,Loss,10-10-28
ggaemo,BarrackS,Win,10-10-26
ggaemo,Sea,Win,10-10-24
ggaemo,Calm,Win,10-10-19
ggaemo,free,Loss,10-10-16
ggaemo,Kal,Loss,10-03-07
ggaemo,RuBy,Loss,10-03-01
ggaemo,Reach,Win,10-03-01
ggaemo,Ssak,Loss,10-02-05
ggaemo,Ssak,Loss,10-02-05
ggaemo,Ssak,Win,10-02-05
ggaemo,BByong,Loss,10-02-04
ggaemo,BByong,Loss,10-02-04
ggaemo,HoeJJa,Loss,10-01-26
ggaemo,firebathero,Loss,10-01-16
ggaemo,815,Loss,09-12-09
ggaemo,UpMaGiC,Loss,09-11-23
ggaemo,Casy,Win,09-10-31
ggaemo,Stork,Loss,09-10-21
ggaemo,Stork,Loss,09-10-21
ggaemo,sKyHigh,Win,09-10-21
ggaemo,sKyHigh,Win,09-10-21
ggaemo,herO[jOin],Win,09-09-30
ggaemo,herO[jOin],Win,09-09-30
ggaemo,Bubble,Win,09-09-30
ggaemo,Bubble,Loss,09-09-30
ggaemo,Bubble,Win,09-09-30
ggaemo,herb,Win,09-09-30
ggaemo,herb,Win,09-09-30
ggaemo,YellOw[ArnC],Loss,09-09-29
ggaemo,YellOw[ArnC],Loss,09-09-29
ggaemo,By.Rage,Win,09-09-29
ggaemo,By.Rage,Win,09-09-29
ggaemo,Virus,Win,09-09-29
ggaemo,Virus,Win,09-09-29
ggaemo,Leta,Loss,09-08-23
ggaemo,Hyuk,Loss,09-08-07
ggaemo,JangBi,Loss,09-05-24
ggaemo,RuBy,Loss,09-05-01
ggaemo,RuBy,Win,09-05-01
ggaemo,RuBy,Loss,09-05-01
ggaemo,Where,Win,09-05-01
ggaemo,Where,Win,09-05-01
ggaemo,Where,Loss,09-05-01
ggaemo,mingu,Win,09-05-01
ggaemo,mingu,Loss,09-05-01
ggaemo,mingu,Win,09-05-01
ggaemo,Leta,Loss,09-04-11
ggaemo,PianO,Loss,09-04-02
ggaemo,PianO,Loss,09-04-02
ggaemo,PianO,Win,09-04-02
ggaemo,Rock,Win,09-04-02
ggaemo,Rock,Win,09-04-02
ggaemo,AzAng,Win,09-04-02
ggaemo,AzAng,Win,09-04-02
ggaemo,Violet,Loss,09-03-30
ggaemo,Violet,Loss,09-03-30
ggaemo,Violet,Win,09-03-30
ggaemo,great,Win,09-03-03
ggaemo,BeSt,Loss,09-02-28
ggaemo,TesteR,Loss,08-12-12
ggaemo,TesteR,Win,08-12-12
ggaemo,TesteR,Loss,08-12-12
ggaemo,sAviOr,Win,08-12-12
ggaemo,sAviOr,Win,08-12-12
ggaemo,pepe,Win,08-12-12
ggaemo,pepe,Win,08-12-12
ggaemo,great,Loss,08-12-08
ggaemo,SuperNoVa,Loss,08-11-27
ggaemo,SuperNoVa,Win,08-11-27
ggaemo,SuperNoVa,Loss,08-11-27
ggaemo,Wolf,Win,08-11-27
ggaemo,Wolf,Win,08-11-27
ggaemo,Fantasy,Loss,08-10-14
ggaemo,Fantasy,Loss,08-10-14
ggaemo,Miracle,Win,08-10-05
ggaemo,Miracle,Win,08-10-05
ggaemo,GanZi,Win,08-09-23
ggaemo,GanZi,Win,08-09-23
ggaemo,yoOn,Win,08-08-22
