player_a, player_b, score_a, score_b, game_type, court, match_url
M. Johansson,S. Peer,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912861.html
R. Berankis,M. Matosevic,3,0,ATP,Hard,http://tennis.wettpoint.com/en/games/912685.html
A. Amanmuradova,K. Barrois,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912863.html
A. Seppi,A. Clement,3,2,ATP,Hard,http://tennis.wettpoint.com/en/games/912694.html
M. Camerin,V. Dushevina,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912855.html
J. Chela,M. Llodra,1,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912683.html
C. McHale,C. Suarez Navarro,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912852.html
D. Safina,K. Clijsters,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912853.html
P. Petzschner,J. Tsonga,2,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912695.html
A. Pavlyuchenkova,K. Flipkens,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/912862.html
D. Nalbandian,L. Hewitt,3,2,ATP,Hard,http://tennis.wettpoint.com/en/games/912684.html
C. Wozniacki,V. King,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/912871.html
J. Henin,E. Baltacha,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/912875.html
A. Rus,S. Kuznetsova,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912876.html
S. Stakhovsky,L. Kubot,3,0,ATP,Hard,http://tennis.wettpoint.com/en/games/912766.html
F. Mayer,K. Nishikori,1,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912755.html
M. Fish,T. Robredo,1,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912765.html
T. Berdych,P. Kohlschreiber,3,1,ATP,Hard,http://tennis.wettpoint.com/en/games/912753.html
R. Kulikova,C. Scheepers,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/912885.html
A. Roddick,I. Kunitsyn,3,0,ATP,Hard,http://tennis.wettpoint.com/en/games/912761.html
J. Tipsarevic,F. Verdasco,2,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912756.html
B. Paire,I. Ljubicic,1,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912758.html
A. Mannarino,R. Gasquet,0,3,ATP,Hard,http://tennis.wettpoint.com/en/games/912754.html
