player_a, player_b, score_a, score_b, game_type, court, match_url
T. Kamke,O. Rochus,3,1,ATP,Clay,http://tennis.wettpoint.com/en/games/964946.html
G. Arn,P. Kvitova,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964822.html
M. Bartoli,A. Tatishvili,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/964791.html
T. Schoorel,M. Gonzalez,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964965.html
S. Peng,T. Paszek,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964811.html
M. Kirilenko,C. Vandeweghe,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964843.html
R. Gasquet,R. Stepanek,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964980.html
B. Paire,V. Hanescu,1,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964986.html
J. Namigata,A. Wozniak,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964784.html
L. Mayer,D. Brown,3,1,ATP,Clay,http://tennis.wettpoint.com/en/games/964937.html
E. Rodina,I. Bremond,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964828.html
M. Baghdatis,F. Gil,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964936.html
A. Bogomolov Jr,M. Granollers,1,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964981.html
P. Cuevas,A. Veic,0,1,ATP,Clay,http://tennis.wettpoint.com/en/games/964926.html
K. Kanepi,S. Arvidsson,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964823.html
S. Foretz Gacon,H. Watson,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964824.html
M. Berrer,M. Raonic,3,1,ATP,Clay,http://tennis.wettpoint.com/en/games/964943.html
C. Wozniacki,K. Date Krumm,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964783.html
M. Viola,J. Souza,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965509.html
