player_a, player_b, score_a, score_b, game_type, court, match_url
M. Baghdatis,A. Seppi,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978215.html
J. Zheng,M. Doi,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978378.html
P. Cetkovska,A. Radwanska,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978380.html
J.Murray/S.Stakhovsky,D.Rice/S.Thornley,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978712.html
I.Benesova/B.Zahlavova Strycova,D.Cibulkova/P.Kvitova,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978833.html
M.Granollers/T.Robredo,S.Giraldo/P.Riba,2,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978711.html
J.Erlich/A.Ram,A.Bogomolov Jr/I.Karlovic,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978692.html
G. Dimitrov,J. Tsonga,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978204.html
M.Melo/B.Soares,G.Garcia-Lopez/A.Montanes,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978719.html
K.Anderson/J.Knowle,K.Beck/D.Skoch,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978721.html
K.Chang/J.Craybas,A.Ivanovic/A.Petkovic,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978827.html
L.Lee-Waters/M.Moulton-Levy,M.Erakovic/T.Tanasugarn,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/984011.html
S.Errani/R.Vinci,S.Aoyama/R.Fujiwara,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978839.html
A. Hlavackova,J. Gajdosova,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978370.html
L. Safarova,K. Zakopalova,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978375.html
N. Almagro,J. Isner,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978205.html
S. Dev Varman,M. Youzhny,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978206.html
E. Rodina,F. Pennetta,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978382.html
J. Sousa,B. Phau,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978985.html
T.Pironkova/C.Scheepers,J.Goerges/M.Kirilenko,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978840.html
N. Li,S. Lisicki,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978377.html
M. Czink,A. Yakimova,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978373.html
C. Salamanca,A. Sitak,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979139.html
P. Duclos,A. Begemann,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979140.html
J. Gomez,P. Capdeville,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979144.html
A. Weintraub,L. Walter,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979143.html
A. Mannarino,R. Federer,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978208.html
