player_a, player_b, score_a, score_b, game_type, court, match_url
E. Roger-Vasselin,L. Rosol,2,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964954.html
M. Erakovic,A. Rus,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964845.html
L.Huber/L.Raymond,A.Bondarenko/K.Bondarenko,2,0,WTA Double,Clay,http://tennis.wettpoint.com/en/games/965590.html
Y.Chan/M.Niculescu,C.Feuerstein/S.Foretz Gacon,2,1,WTA Double,Clay,http://tennis.wettpoint.com/en/games/965602.html
E. Baltacha,S. Stephens,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964820.html
A. Molteni,P. Lorenzi,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965505.html
J. Chardy,G. Dimitrov,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964934.html
L. Pous Tio,A. Dulgheru,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964818.html
M. Russell,G. Simon,1,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964935.html
A. Yakimova,K. Clijsters,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964846.html
P. Schnyder,S. Cirstea,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964817.html
A. Petkovic,B. Jovanovski,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964839.html
P. Parmentier,K. Pervak,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964829.html
A. Martin,E. Korolev,0,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965495.html
