,Date&nbsp;,League,Map,Opponent,Result,
+,10-06-22,Shinhan09-10 Prole..,Fighting Spirit,YellOw,Loss,
+,10-06-19,Shinhan09-10 Prole..,Match Point,Crazy-Hydra,Win,
+,10-06-14,Shinhan09-10 Prole..,Polaris Rhapsody,EffOrt,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Ssak,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Ssak,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Ssak,Loss,
+,10-06-09,Shinhan09-10 Prole..,Fighting Spirit,BaBy,Loss,
+,10-06-06,Shinhan09-10 Prole..,Grand Line SE,Kal,Loss,
+,10-06-03,MBC Survivor 20th,Triathlon,Hyuk,Loss,
+,10-06-03,MBC Survivor 20th,Match Point,Pure,Win,
+,10-06-03,MBC Survivor 20th,Fighting Spirit,Hyuk,Loss,
+,10-06-01,Shinhan09-10 Prole..,Match Point,Jaehoon,Win,
+,10-05-27,2010 Summer MST Pr..,Match Point,Special,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Special,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Special,Loss,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Dear,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Dear,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Dear,Win,
+,10-05-23,Shinhan09-10 Prole..,Polaris Rhapsody,Stats,Loss,
+,10-05-18,Shinhan09-10 Prole..,Fighting Spirit,Reach,Win,
+,10-05-15,Shinhan09-10 Prole..,Match Point,free,Win,
+,10-05-09,Shinhan09-10 Prole..,Fighting Spirit,Kal,Win,
+,10-04-27,Shinhan09-10 Prole..,Fighting Spirit,Pusan,Win,
+,10-04-24,Shinhan09-10 Prole..,Grand Line,HiyA,Win,
+,10-04-21,Shinhan09-10 Prole..,Fighting Spirit,JangBi,Loss,
+,10-04-18,Shinhan09-10 Prole..,Match Point,Fantasy,Loss,
+,10-04-12,Shinhan09-10 Prole..,Grand Line,BByong,Win,
+,10-03-08,Shinhan 2010 Winne..,Fighting Spirit,EffOrt,Loss,
+,10-03-03,Shinhan 2010 Winne..,Match Point,JangBi,Win,
+,10-03-03,Shinhan 2010 Winne..,Fighting Spirit,Stork,Win,
+,10-02-28,Shinhan 2010 Winne..,Fighting Spirit,Bisu,Loss,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Minam,Loss,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Minam,Loss,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,Minam,Win,
+,10-02-04,2010 Spring MST Pr..,Odd-Eye,TearS,Loss,
+,10-02-04,2010 Spring MST Pr..,Match Point,TearS,Loss,
+,10-01-06,Shinhan09-10 Prole..,New Heartbreak R..,Pure,Win,
+,10-01-03,Shinhan09-10 Prole..,New Heartbreak R..,DarkElf,Loss,
+,09-12-12,Shinhan09-10 Prole..,Fighting Spirit,GuemChi,Win,
+,09-11-25,Shinhan09-10 Prole..,Match Point,Stork,Loss,
+,09-11-09,Shinhan09-10 Prole..,Fighting Spirit,FrOzen,Loss,
+,09-11-04,EVER2009 OSL,Heartbreak Ridge,FrOzen,Loss,
+,09-11-04,EVER2009 OSL,El Niño,FrOzen,Loss,
+,09-11-04,EVER2009 OSL,Eye of the Storm,FrOzen,Win,
+,09-10-27,Shinhan09-10 Prole..,Heartbreak Ridge,Action,Loss,
+,09-10-21,Shinhan09-10 Prole..,Match Point,Mind,Loss,
