,Date&nbsp;,League,Map,Opponent,Result,
+,09-07-11,Shinhan08-09 Prole..,Heartbreak Ridge,type-b,Win,
+,09-07-09,Avalon MSL,Heartbreak Ridge,ZerO,Loss,
+,09-07-05,Shinhan08-09 Prole..,Heartbreak Ridge,ZerO,Loss,
+,09-06-21,Shinhan08-09 Prole..,Heartbreak Ridge,Violet,Loss,
+,09-06-20,Avalon MSL,Carthage 3,fOrGG,Win,
+,09-06-20,Avalon MSL,Byzantium 3,firebathero,Win,
+,09-06-08,Shinhan08-09 Prole..,Heartbreak Ridge,Light,Loss,
+,09-06-05,Bacchus2009 OSL,Outsider,type-b,Loss,
+,09-06-05,Bacchus2009 OSL,Holy World,type-b,Loss,
+,09-05-30,Shinhan08-09 Prole..,Destination,Fantasy,Win,
+,09-05-25,Shinhan08-09 Prole..,Destination,Leta,Loss,
+,09-05-19,Shinhan08-09 Prole..,God&#039;s Garden,EffOrt,Loss,
+,09-05-16,Shinhan08-09 Prole..,Heartbreak Ridge,BeSt,Win,
+,09-05-16,Shinhan08-09 Prole..,Neo Medusa,Fantasy,Loss,
+,09-05-11,Shinhan08-09 Prole..,Outsider,UpMaGiC,Loss,
+,09-05-06,Shinhan08-09 Prole..,Neo Medusa,GoRush,Loss,
+,09-05-03,Shinhan08-09 Prole..,God&#039;s Garden,Jaehoon,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,free,Win,
+,09-05-01,2009 Spring OSL Pr..,Outsider,free,Win,
+,09-05-01,2009 Spring OSL Pr..,Outsider,LaKe[Name],Win,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,LaKe[Name],Win,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,Desire,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,Desire,Win,
+,09-04-30,MBC Survivor 17th,Carthage 2,Kwanro,Win,
+,09-04-30,MBC Survivor 17th,Byzantium 3,GGPlay,Win,
+,09-04-29,Shinhan08-09 Prole..,Outsider,firebathero,Win,
+,09-04-26,GOM Classic Season 3,Neo Medusa,Flash,Loss,
+,09-04-26,GOM Classic Season 3,Destination,Flash,Loss,
+,09-04-20,Shinhan08-09 Prole..,Destination,MVP,Loss,
+,09-04-15,Shinhan08-09 Prole..,God&#039;s Garden,Notice,Win,
+,09-04-12,Shinhan08-09 Prole..,Neo Medusa,Luxury,Win,
+,09-04-05,GOM Classic Season 3,Andromeda,Child,Win,
+,09-04-05,GOM Classic Season 3,Destination,Child,Win,
+,09-04-02,2009 Spring MST Pr..,Medusa,Thezerg,Win,
+,09-04-02,2009 Spring MST Pr..,Destination,Thezerg,Loss,
+,09-04-02,2009 Spring MST Pr..,Byzantium 2,Thezerg,Win,
+,09-04-02,2009 Spring MST Pr..,Byzantium 2,Suny,Win,
+,09-04-02,2009 Spring MST Pr..,Medusa,Suny,Win,
+,09-04-02,2009 Spring MST Pr..,Medusa,MvPzerG,Win,
+,09-04-02,2009 Spring MST Pr..,Destination,MvPzerG,Win,
+,09-02-07,Shinhan 2009 Winne..,Destination,go.go,Loss,
+,08-12-29,Shinhan08-09 Prole..,Colosseum II,type-b,Loss,
+,08-12-21,Shinhan08-09 Prole..,Colosseum II,sKyHigh,Win,
+,08-12-15,Shinhan08-09 Prole..,Medusa,Bisu,Loss,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,FireFist,Loss,
+,08-12-12,2008 Winter OSL Pr..,Medusa,FireFist,Loss,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,Notice,Win,
+,08-12-12,2008 Winter OSL Pr..,Medusa,Notice,Loss,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,Notice,Win,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,Robbie,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,Robbie,Win,
+,08-12-09,Shinhan08-09 Prole..,Destination,Kal,Loss,
+,08-12-06,Shinhan08-09 Prole..,Destination,Really,Win,
+,08-12-02,Shinhan08-09 Prole..,Sin Chupung-Ryeong,GGPlay,Loss,
+,08-11-29,Shinhan08-09 Prole..,Sin Chupung-Ryeong,Flash,Loss,
+,08-11-27,2008 Winter MST Pr..,Destination,Horang2,Loss,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,Horang2,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,Horang2,Loss,
+,08-11-27,2008 Winter MST Pr..,Medusa,Fire,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,Fire,Win,
+,08-11-05,Shinhan08-09 Prole..,Medusa,Kal,Loss,
+,08-11-04,GOM Classic Season 2,Neo Requiem,HoeJJa,Loss,
+,08-11-04,GOM Classic Season 2,Destination,HoeJJa,Loss,
+,08-11-04,GOM Classic Season 2,Chupung-Ryeong,HoeJJa,Win,
+,08-10-27,Shinhan08-09 Prole..,Colosseum II,BackHo,Loss,
+,08-10-20,Shinhan08-09 Prole..,Destination,JangBi,Loss,
+,08-10-14,Shinhan08-09 Prole..,Chupung-Ryeong,Fantasy,Loss,
+,08-10-11,Shinhan08-09 Prole..,Neo Requiem,Chalrenge,Loss,
+,08-10-08,Shinhan08-09 Prole..,Colosseum II,Tempest,Win,
+,08-10-05,Shinhan08-09 Prole..,Andromeda,free,Win,
+,08-08-04,Incruit OSL,Andromeda,Sea,Loss,
+,08-08-04,Incruit OSL,Return of the King,Sea,Win,
+,08-08-04,Incruit OSL,Plasma,Sea,Loss,
+,08-08-04,Incruit OSL,Andromeda,Hyuk,Win,
+,08-08-04,Incruit OSL,Return of the King,Hyuk,Loss,
+,08-08-04,Incruit OSL,Plasma,Hyuk,Win,
+,08-07-31,2008 Fall MST Prel..,Athena,Doctor.K,Loss,
+,08-07-31,2008 Fall MST Prel..,Blue Storm,Doctor.K,Loss,
+,08-07-31,2008 Fall MST Prel..,Blue Storm,DarLinG,Win,
+,08-07-31,2008 Fall MST Prel..,Troy,DarLinG,Win,
+,08-07-30,2008 Fall OSL Prel..,Troy,Notice,Win,
+,08-07-30,2008 Fall OSL Prel..,Athena,Notice,Win,
+,08-07-30,2008 Fall OSL Prel..,Troy,910,Win,
+,08-07-30,2008 Fall OSL Prel..,Athena,910,Win,
+,08-07-30,2008 Fall OSL Prel..,Blue Storm,910,Loss,
+,08-07-30,2008 Fall OSL Prel..,Blue Storm,M[fOu],Win,
+,08-07-30,2008 Fall OSL Prel..,Troy,M[fOu],Win,
+,08-07-09,Shinhan08 Proleague,Blue Storm,OversKy,Win,
+,08-07-06,Shinhan08 Proleague,Katrina SE,SangHo,Win,
+,08-06-29,Shinhan08 Proleague,Colosseum,free,Win,
+,08-06-23,Shinhan08 Proleague,Katrina SE,Kwanro,Loss,
+,08-06-14,Shinhan08 Proleague,Andromeda,LuCifer,Win,
+,08-06-10,Shinhan08 Proleague,Katrina SE,Shuttle,Loss,
+,08-06-07,Shinhan08 Proleague,Andromeda,great,Win,
+,08-06-04,Shinhan08 Proleague,Katrina SE,Anytime,Win,
+,08-06-01,Shinhan08 Proleague,Katrina SE,Bisu,Loss,
+,08-05-28,Shinhan08 Proleague,Blue Storm,go.go,Win,
+,08-05-25,Shinhan08 Proleague,Katrina SE,GuemChi,Loss,
+,08-05-21,Shinhan08 Proleague,Andromeda,Anytime,Win,
+,08-05-18,Shinhan08 Proleague,Andromeda,Fantasy,Win,
+,08-05-13,Shinhan08 Proleague,Katrina SE,MuMyung,Win,
+,08-05-10,Shinhan08 Proleague,Andromeda,Suny,Win,
+,08-04-28,Shinhan08 Proleague,Colosseum,Nal_rA,Win,
+,08-04-19,Shinhan08 Proleague,Wuthering Heights,Stork,Win,
+,08-04-14,Shinhan08 Proleague,Colosseum,Iris,Win,
+,08-04-13,GOM Classic Season 1,Katrina SE,Brave,Loss,
+,08-04-13,GOM Classic Season 1,Blue Storm,Brave,Loss,
+,08-02-05,2008 Spring OSC Pr..,Zodiac,JangBi,Loss,
+,08-02-05,2008 Spring OSC Pr..,Katrina,JangBi,Loss,
+,08-02-04,2008 Spring MST Pr..,Fantasy II,Calm,Loss,
+,08-02-04,2008 Spring MST Pr..,Zodiac,Calm,Loss,
+,08-02-04,2008 Spring MST Pr..,Zodiac,RaiD,Win,
+,08-02-04,2008 Spring MST Pr..,Katrina,RaiD,Win,
+,08-02-04,2008 Spring MST Pr..,Katrina,ZergbOy[fOu],Win,
+,08-02-04,2008 Spring MST Pr..,Fantasy II,ZergbOy[fOu],Win,
+,08-01-02,Shinhan07 Proleagu..,Blue Storm,ZergMaN,Loss,
+,07-12-30,Shinhan07 Proleagu..,Baekmagoji,GuemChi,Win,
+,07-12-12,Shinhan07 Proleagu..,Baekmagoji,Midas,Win,
+,07-11-27,Shinhan07 Proleagu..,Katrina,hero,Win,
+,07-11-20,2007 Winter MST Pr..,Python,Juni,Loss,
+,07-11-20,2007 Winter MST Pr..,Blue Storm,Juni,Win,
+,07-11-20,2007 Winter MST Pr..,Zodiac,Juni,Loss,
+,07-11-14,Shinhan07 Proleagu..,Blue Storm,oDin,Win,
+,07-11-11,Shinhan07 Proleagu..,Katrina,GuemChi,Win,
+,07-10-29,Shinhan07 Proleagu..,Blue Storm,sAviOr,Loss,
+,07-10-21,Shinhan07 Proleagu..,Katrina,Tempest,Loss,
+,07-10-02,Shinhan07 Proleagu..,Blue Storm,Calm,Win,
+,07-09-29,Shinhan07 Proleagu..,Un&#039;Goro Cra..,Pusan,Loss,
+,07-09-17,Shinhan07 Proleagu..,Python,Luxury,Loss,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,RaiD,Loss,
+,07-08-20,2007 Fall OSC Prel..,Python,RaiD,Win,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,RaiD,Loss,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,Really,Win,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,Really,Win,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,EffOrt,Win,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,EffOrt,Loss,
+,07-08-20,2007 Fall OSC Prel..,Python,EffOrt,Win,
+,07-08-20,2007 Fall OSC Prel..,Python,By.1st,Win,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,By.1st,Win,
+,07-08-10,Seoul e-Sports Fes..,Tau Cross,Thezerg,Loss,
+,07-08-10,Seoul e-Sports Fes..,Sin Peaks of Bae..,Thezerg,Loss,
+,07-08-10,Seoul e-Sports Fes..,Sin Peaks of Bae..,Doochi,Win,
+,07-08-10,Seoul e-Sports Fes..,Python,Doochi,Win,
+,07-07-19,2007 Fall MST Prel..,Python,Thezerg,Loss,
+,07-07-19,2007 Fall MST Prel..,Desperado,Thezerg,Loss,
+,07-07-19,2007 Fall MST Prel..,Python,Really,Win,
+,07-07-19,2007 Fall MST Prel..,Desperado,Really,Loss,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,Really,Win,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,Kuni,Win,
+,07-07-19,2007 Fall MST Prel..,Python,Kuni,Win,
+,07-07-03,Shinhan07 Proleagu..,Monty Hall,Sea,Loss,
+,07-06-30,Shinhan07 Proleagu..,Monty Hall,DarkElf,Loss,
+,07-06-23,Shinhan07 Proleagu..,Monty Hall,JangBi,Win,
+,07-06-18,Shinhan07 Proleagu..,Monty Hall,Anytime,Loss,
+,07-06-13,Shinhan07 Proleagu..,Monty Hall,Nal_rA,Win,
+,07-06-06,Shinhan07 Proleagu..,Monty Hall,Canata,Loss,
+,07-05-29,Shinhan07 Proleagu..,Nemesis,Kal,Win,
+,07-05-25,2007 Summer OSC Pr..,Monty Hall,NesTea,Loss,
+,07-05-25,2007 Summer OSC Pr..,Python,NesTea,Loss,
+,07-04-21,Shinhan07 Proleagu..,Nemesis,ZergMaN,Loss,
+,07-04-12,MBC Survivor 11th,Blitz X,GoRush,Loss,
+,07-04-12,MBC Survivor 11th,Longinus 2,UpMaGiC,Loss,
+,07-03-29,2007 Spring MST Pr..,Reverse Temple,Memory,Win,
+,07-03-29,2007 Spring MST Pr..,Longinus 2,Memory,Win,
+,07-03-29,2007 Spring MST Pr..,Blitz X,Memory,Loss,
+,07-03-29,2007 Spring MST Pr..,Blitz X,TesteR,Win,
+,07-03-29,2007 Spring MST Pr..,Reverse Temple,TesteR,Win,
+,07-03-29,2007 Spring MST Pr..,Reverse Temple,Clon,Win,
+,07-03-29,2007 Spring MST Pr..,Longinus 2,Clon,Win,
+,07-03-15,2007 Spring ODT Pr..,Longinus 2,hero,Loss,
+,07-03-15,2007 Spring ODT Pr..,Hitchhiker,hero,Win,
+,07-03-15,2007 Spring ODT Pr..,Neo Arkanoid,hero,Loss,
+,06-11-15,2006 Winter ODT Pr..,Sin Peaks of Bae..,Sync,Loss,
+,06-11-15,2006 Winter ODT Pr..,Tau Cross,Sync,Win,
+,06-11-15,2006 Winter ODT Pr..,Arcadia 2,Sync,Loss,
+,06-11-14,2006 Winter MST Pr..,Longinus,Calm,Loss,
+,06-11-14,2006 Winter MST Pr..,Sin Peaks of Bae..,Calm,Loss,
+,06-11-14,2006 Winter MST Pr..,Longinus,Memory,Win,
+,06-11-14,2006 Winter MST Pr..,Sin Peaks of Bae..,Memory,Win,
+,06-11-14,2006 Winter MST Pr..,Blitz,Memory,Loss,
