,Date&nbsp;,League,Map,Opponent,Result,
+,07-08-10,Seoul e-Sports Fes..,Sin Peaks of Bae..,GoZip,Win,
+,07-08-10,Seoul e-Sports Fes..,Python,GoZip,Loss,
+,07-07-25,MBC Survivor 12th,Desperado,Freedom,Win,
+,07-07-25,MBC Survivor 12th,Python,Hery,Loss,
+,07-07-25,MBC Survivor 12th,Monty Hall,Chalrenge,Win,
+,07-07-19,2007 Fall MST Prel..,Python,ChoJJa,Win,
+,07-07-19,2007 Fall MST Prel..,Desperado,ChoJJa,Win,
+,07-07-19,2007 Fall MST Prel..,Desperado,By.1st,Win,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,By.1st,Win,
+,07-07-19,2007 Fall MST Prel..,Desperado,BaBy,Win,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,BaBy,Win,
+,07-07-19,2007 Fall MST Prel..,Python,BaBy,Loss,
+,07-07-04,OSC2007 Season 1,Python,BackHo,Loss,
+,07-07-04,OSC2007 Season 1,Monty Hall,BackHo,Win,
+,07-07-04,OSC2007 Season 1,Hitchhiker,Sea,Loss,
+,07-05-25,2007 Summer OSC Pr..,Python,type-b,Win,
+,07-05-25,2007 Summer OSC Pr..,Hitchhiker,type-b,Win,
+,07-05-25,2007 Summer OSC Pr..,Python,SuperNoVa,Win,
+,07-05-25,2007 Summer OSC Pr..,Hitchhiker,SuperNoVa,Win,
+,07-05-25,2007 Summer OSC Pr..,Monty Hall,SuperNoVa,Loss,
+,07-05-25,2007 Summer OSC Pr..,Hitchhiker,Kuni,Win,
+,07-05-25,2007 Summer OSC Pr..,Monty Hall,Kuni,Loss,
+,07-05-25,2007 Summer OSC Pr..,Python,Kuni,Win,
+,07-03-29,2007 Spring MST Pr..,Longinus 2,BoxeR,Loss,
+,07-03-29,2007 Spring MST Pr..,Blitz X,BoxeR,Win,
+,07-03-29,2007 Spring MST Pr..,Reverse Temple,BoxeR,Loss,
+,07-03-29,2007 Spring MST Pr..,Reverse Temple,Lotze,Win,
+,07-03-29,2007 Spring MST Pr..,Longinus 2,Lotze,Win,
+,07-03-15,2007 Spring ODT Pr..,Neo Arkanoid,[Oops]ClouD,Loss,
+,07-03-15,2007 Spring ODT Pr..,Longinus 2,[Oops]ClouD,Loss,
+,07-03-15,2007 Spring ODT Pr..,Hitchhiker,[Oops]ClouD,Win,
+,07-03-15,2007 Spring ODT Pr..,Hitchhiker,mingu,Win,
+,07-03-15,2007 Spring ODT Pr..,Neo Arkanoid,mingu,Win,
+,07-01-30,MBC Survivor 10th,Desert Fox,][Min][Gu][,Loss,
+,07-01-30,MBC Survivor 10th,Longinus 2,][Min][Gu][,Loss,
+,07-01-16,MBC Survivor 10th,Reverse Temple,JangBi,Loss,
+,07-01-16,MBC Survivor 10th,Blitz X,JangBi,Loss,
+,07-01-01,MBC Survivor 10th,Longinus 2,keke,Win,
+,07-01-01,MBC Survivor 10th,Reverse Temple,Stork,Win,
+,06-11-15,2006 Winter ODT Pr..,Arcadia 2,Reach,Loss,
+,06-11-15,2006 Winter ODT Pr..,Sin Peaks of Bae..,Reach,Loss,
+,06-11-15,2006 Winter ODT Pr..,Tau Cross,Reach,Win,
+,06-11-15,2006 Winter ODT Pr..,Tau Cross,Pj,Win,
+,06-11-15,2006 Winter ODT Pr..,Arcadia 2,Pj,Win,
+,06-11-14,2006 Winter MST Pr..,Blitz,TheWinD,Win,
+,06-11-14,2006 Winter MST Pr..,Longinus,TheWinD,Win,
+,06-11-14,2006 Winter MST Pr..,Blitz,Soha,Win,
+,06-11-14,2006 Winter MST Pr..,Longinus,Soha,Loss,
+,06-11-14,2006 Winter MST Pr..,Sin Peaks of Bae..,Soha,Win,
+,06-11-14,2006 Winter MST Pr..,Longinus,GGPlay,Win,
+,06-11-14,2006 Winter MST Pr..,Sin Peaks of Bae..,GGPlay,Loss,
+,06-11-14,2006 Winter MST Pr..,Blitz,GGPlay,Win,
+,06-08-05,WCG2006 Korea,Gaia,ChoJJa,Loss,
+,06-08-05,WCG2006 Korea,Paranoid Android,ChoJJa,Loss,
