player_a, player_b, score_a, score_b, game_type, court, match_url
C.Berlocq/R.Mello,J.Delgado/J.Marray,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978696.html
J.Cabal/R.Farah,M.Kukushkin/M.Russell,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978728.html
J.Gajdosova/K.Zakopalova,M.Johansson/P.Parmentier,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978851.html
K.Jans/A.Rosolska,A.Hlavackova/L.Hradecka,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978836.html
R.Schuettler/A.Waske,S.Dev Varman/K.Nishikori,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978705.html
R.Voracova/G.Voskoboeva,S.Mirza/E.Vesnina,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978865.html
S.Aspelin/P.Hanley,M.Lopez/D.Marrero,3,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978725.html
I.Dodig/L.Zovko,M.Bhupathi/L.Paes,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978714.html
J. Hajek,W. Odesnik,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978990.html
L. Robson,M. Sharapova,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978376.html
F. Lopez,A. Roddick,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978225.html
D. Ferrer,R. Harrison,3,2,ATP,Grass,http://tennis.wettpoint.com/en/games/978201.html
K. Pervak,A. Petkovic,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978411.html
D. Tursunov,J. Melzer,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978212.html
I. Andreev,B. Tomic,2,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978210.html
T. Pironkova,V. Zvonareva,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978417.html
P. Kvitova,R. Vinci,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978414.html
M.Granollers/T.Robredo,J.Murray/S.Stakhovsky,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978734.html
S.Lisicki/S.Stosur,J.Jankovic/A.Pavlyuchenkova,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978822.html
I.Begu/M.Czink,N.Petrova/A.Rodionova,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978828.html
B.Mattek-Sands/M.Shaughnessy,L.Dominguez Lino/L.Pous-Tio,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978837.html
R.Lindstedt/H.Tecau,J.Benneteau/N.Mahut,3,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978732.html
S.Peng/J.Zheng,A.Amanmuradova/A.Panova,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978845.html
M. Martinez Sanchez,V. Williams,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978416.html
R. Gasquet,S. Bolelli,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978223.html
D. Hantuchova,V. Azarenka,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978413.html
H. Zeballos,D. Junqueira,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978992.html
A. Murray,I. Ljubicic,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978222.html
J. Souza,V. Pospisil,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979146.html
C. Salamanca,P. Duclos,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979147.html
J. Baker,J. Mertl,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979148.html
L. Walter,P. Capdeville,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979149.html
