player_a, player_b, score_a, score_b, game_type, court, match_url
N. Almagro,P. Galdon,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923547.html
J. Brzezicki,F. Volandri,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923552.html
A. Ramos-Vinolas,J. Souza,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923553.html
M. Cilic,S. Bohli,2,1,ATP,Indoor,http://tennis.wettpoint.com/en/games/923413.html
M. Zec Peskiric,C. Suarez Navarro,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/923677.html
S. Fichman,L. Costas-Moreira,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/923680.html
Z. Ondraskova,P. Martic,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/923688.html
P. Schnyder,A. Ivanovic,2,1,WTA,Hard,http://tennis.wettpoint.com/en/games/923722.html
E. Gallovits-Hall,N. Bratchikova,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/923686.html
J. Goerges,O. Sanchez,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/923674.html
A. Mannarino,J. Hajek,2,0,ATP,Indoor,http://tennis.wettpoint.com/en/games/923439.html
J. Tipsarevic,R. Sweeting,2,0,ATP,Indoor,http://tennis.wettpoint.com/en/games/923438.html
T. Gabashvili,M. Fish,0,2,ATP,Indoor,http://tennis.wettpoint.com/en/games/923448.html
I. Andreev,E. Schwank,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/923560.html
L. Kubot,P. Cuevas,1,2,ATP,Clay,http://tennis.wettpoint.com/en/games/923549.html
L. Pous Tio,S. Soler Espinosa,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/923687.html
B. Botto,E. Birnerova,0,1,WTA,Clay,http://tennis.wettpoint.com/en/games/923683.html
C. Dentoni,P. Cetkovska,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/923684.html
J. Monaco,I. Navarro,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923559.html
A. Amanmuradova,S. Mirza,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/923713.html
L. Dominguez Lino,M. Minella,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/923682.html
J. Tsonga,B. Paire,2,0,ATP,Indoor,http://tennis.wettpoint.com/en/games/923408.html
B. Becker,R. Stepanek,0,2,ATP,Indoor,http://tennis.wettpoint.com/en/games/923451.html
R. Mello,J. Blake,0,2,ATP,Indoor,http://tennis.wettpoint.com/en/games/923450.html
M. Duque Marino,X. Han,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/923675.html
P. Parmentier,P. Hercog,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/923689.html
P. Andujar,H. Zeballos,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/923556.html
I. Dodig,R. Schuettler,2,1,ATP,Indoor,http://tennis.wettpoint.com/en/games/923443.html
J. Benneteau,M. Llodra,1,2,ATP,Indoor,http://tennis.wettpoint.com/en/games/923403.html
C. Berlocq,S. Wawrinka,1,2,ATP,Clay,http://tennis.wettpoint.com/en/games/923562.html
D. Gimeno-Traver,V. Hanescu,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/923561.html
K. Pervak,R. Voracova,2,0,WTA,Indoor,http://tennis.wettpoint.com/en/games/923494.html
A. Keothavong,M. Rybarikova,1,2,WTA,Indoor,http://tennis.wettpoint.com/en/games/923492.html
B. Garcia Vidagany,A. Parra Santonja,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/923685.html
B. Dabul,M. Przysiezny,2,0,ATP,Indoor,http://tennis.wettpoint.com/en/games/923446.html
M. Krajicek,A. Glatch,1,2,WTA,Indoor,http://tennis.wettpoint.com/en/games/923491.html
D. Nalbandian,P. Starace,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923551.html
R. Russell,I. Karlovic,2,0,ATP,Indoor,http://tennis.wettpoint.com/en/games/923442.html
J. Acasuso,A. Dolgopolov,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/923550.html
A. Roddick,R. Berankis,2,1,ATP,Indoor,http://tennis.wettpoint.com/en/games/923437.html
