player_a, player_b, score_a, score_b, game_type, court, match_url
M. Kirilenko,C. Scheepers,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964878.html
A.Seppi/S.Vagnozzi,R.Bopanna/A.Qureshi,0,2,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965670.html
G.Garcia-Lopez/A.Montanes,D.Brown/M.Kohlmann,0,2,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965681.html
M. Fischer,F. Bagnis,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965513.html
R. Bemelmans,A. Di Mauro,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965514.html
G.Dulko/F.Pennetta,A.Groenefeld/P.Schnyder,2,0,WTA Double,Clay,http://tennis.wettpoint.com/en/games/965615.html
G.Monfils/J.Ouanna,M.Mirnyi/D.Nestor,0,2,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965694.html
M. Baghdatis,L. Mayer,0,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964995.html
R.Haase/O.Rochus,S.Stakhovsky/M.Youzhny,0,2,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965666.html
I.Kunitsyn/I.Ljubicic,M.Llodra/N.Zimonjic,0,2,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965686.html
C.Berlocq/R.Ramirez Hidalgo,G.Rufin/A.Sidorenko,2,0,ATP Double,Clay,http://tennis.wettpoint.com/en/games/965688.html
S.Kuznetsova/V.Zvonareva,V.King/Y.Shvedova,1,2,WTA Double,Clay,http://tennis.wettpoint.com/en/games/965626.html
D. Junqueira,E. Korolev,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965511.html
A. Petkovic,L. Hradecka,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964876.html
E. Makarova,J. Larsson,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964869.html
A. Veic,N. Davydenko,3,2,ATP,Clay,http://tennis.wettpoint.com/en/games/964990.html
R. Nadal,P. Andujar,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964989.html
R. Vinci,I. Bremond,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964870.html
K. Anderson,J. Chela,2,3,ATP,Clay,http://tennis.wettpoint.com/en/games/965003.html
M. Sharapova,C. Garcia,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/964872.html
L. Rosol,J. Melzer,3,2,ATP,Clay,http://tennis.wettpoint.com/en/games/965004.html
T. Kamke,V. Troicki,0,3,ATP,Clay,http://tennis.wettpoint.com/en/games/965000.html
K. Kanepi,H. Watson,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/964868.html
A. Clement,M. Berrer,1,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964998.html
A. Medina Garrigues,J. Gajdosova,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964877.html
J. Chardy,G. Simon,1,3,ATP,Clay,http://tennis.wettpoint.com/en/games/964994.html
P. Parmentier,V. Azarenka,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/964871.html
A. Dolgopolov,A. Haider-Maurer,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/964999.html
R. Bautista-Agut,A. Ungur,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/965512.html
