player_a, player_b, score_a, score_b, game_type, court, match_url
E.Laine/L.Osterloh,K.Mladenovic/K.Piter,1,2,WTA Double,Hard,http://tennis.wettpoint.com/en/games/970218.html
S. Gronert,B. Jovanovski,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/970163.html
A. Riske,U. Radwanska,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/970162.html
K. Chang,S. Cirstea,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/970166.html
A. Clement,B. Paire,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/970003.html
A. Ward,T. Ito,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970252.html
D.Brown/G.Monfils,P.Andujar/D.Marrero,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/970126.html
D. Guez,A. Martin,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969950.html
M. Viola,B. Dabul,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969945.html
R. Ramirez Hidalgo,M. Danis,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969942.html
L. Lacko,R. De Voest,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970253.html
P. Kohlschreiber,C. Stebe,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/969906.html
N. Mahut,O. Golding,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/969995.html
M. Llodra,J. Pospisil,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/969982.html
P. Riba,I. Dodig,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969909.html
K. Date Krumm,S. Lisicki,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/970148.html
G. Dimitrov,T. Bellucci,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/970005.html
M. Erakovic,A. Parra Santonja,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/970157.html
K. Woerle,K. Zakopalova,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/970065.html
R. Schuettler,B. Reynolds,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/969988.html
K. Nishikori,S. Querrey,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969989.html
R. Fujiwara,C. Perrin,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/970173.html
A. Haider-Maurer,D. Young,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969999.html
K. Flipkens,N. Lertcheewakarn,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/970149.html
R. Haase,A. Dolgopolov,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969907.html
P. Martic,V. Diatchenko,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/970063.html
A. Bogomolov Jr,I. Kunitsyn,0,1,ATP,Grass,http://tennis.wettpoint.com/en/games/969991.html
J. Benneteau,D. Brands,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/969983.html
R. Sweeting,I. Ljubicic,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969981.html
M. Kukushkin,I. Bozoljac,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969996.html
M.Ejdesgaard/C.Wozniacki,J.Boserup/M.Grage,2,0,WTA Double,Hard,http://tennis.wettpoint.com/en/games/970223.html
K. Nara,Z. Kucova,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/970052.html
